image_path,gender
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3898.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3898.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3899.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3899.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3900.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3900.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3901.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3901.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3902.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3902.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3903.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3904.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3904.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3905.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3905.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3906.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3907.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3907.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3908.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3909.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3909.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3910.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3910.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3911.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3911.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3912.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3912.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3913.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3913.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3914.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3914.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3915.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3915.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3916.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3916.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3917.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3917.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3918.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3919.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3920.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3921.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3924.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3924.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3925.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3925.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3926.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3926.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3927.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3927.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3928.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3929.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3929.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3930.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3930.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3931.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3931.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3932.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3932.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3933.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3933.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3934.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3934.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3935.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3936.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3937.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3937.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3938.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3938.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3939.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3940.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3940.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3941.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3941.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3942.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3942.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3943.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3943.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3944.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3944.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3945.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3945.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3946.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3946.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3947.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3947.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3948.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3948.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3949.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3949.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3950.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3950.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3951.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3951.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3952.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3953.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3953.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3954.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3954.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3955.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3956.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3956.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3957.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3957.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3958.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3958.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3959.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3959.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3960.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3961.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3961.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3962.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3962.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3963.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3963.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3964.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3965.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3965.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3966.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3967.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3968.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3968.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3969.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3969.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3970.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3970.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3971.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3971.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3972.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3972.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3973.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3973.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3974.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3974.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3975.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3975.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3976.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3976.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3977.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3977.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3978.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3978.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3979.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3979.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3980.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3981.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3981.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3983.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3983.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3984.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3984.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3985.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3986.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3986.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3987.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3987.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3988.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3988.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3989.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3989.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3990.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3991.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3992.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3992.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3993.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3994.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3994.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3995.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3995.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3996.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3996.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3997.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3997.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/3998.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3998.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/3999.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/4000.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/4000.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/4001.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/4001.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/4002.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/4003.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/4003.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/4004.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/4004.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/4006.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/4007.jpg,female
